election_cycle,race_type,name_incumbent,name_challenger,name_third,indicator_name,indicator_category,zscore_current,zscore_projected,zscore_projected_lo,zscore_projected_hi,model,date_modeled,simulation_timestamp,simulation_count
2020,President,Trump,Biden,,Real disposable personal income,5,6.979816,6.90842,7.857211,5.959629,1,2020-06-12,11:22:22 10 Aug 2020,40000
2020,President,Trump,Biden,,Average of all six indicators,6,-2.30326,-1.440837,-0.7699409,-2.111734,1,2020-06-12,11:22:22 10 Aug 2020,40000
2020,President,Trump,Biden,,S&P 500,0,0.2451606,0.1284725,1.081506,-0.8245605,1,2020-06-11,11:31:50 10 Aug 2020,40000
2020,President,Trump,Biden,,Personal consumption expenditures,1,-10.7598,-8.049109,-7.096076,-9.002142,1,2020-06-11,11:31:50 10 Aug 2020,40000
2020,President,Trump,Biden,,Industrial production,2,-4.591266,-3.531708,-2.578676,-4.484742,1,2020-06-11,11:31:50 10 Aug 2020,40000
2020,President,Trump,Biden,,Nonfarm payrolls,3,-6.736466,-5.406079,-4.453046,-6.359112,1,2020-06-11,11:31:50 10 Aug 2020,40000
2020,President,Trump,Biden,,Consumer price index,4,0.9519582,1.202268,2.155301,0.2492352,1,2020-06-11,11:31:50 10 Aug 2020,40000
2020,President,Trump,Biden,,Real disposable personal income,5,6.979816,6.896646,7.849679,5.943613,1,2020-06-11,11:31:50 10 Aug 2020,40000
2020,President,Trump,Biden,,Average of all six indicators,6,-2.318433,-1.459918,-0.7860221,-2.133814,1,2020-06-11,11:31:50 10 Aug 2020,40000
2020,President,Trump,Biden,,S&P 500,0,0.6686627,0.4528901,1.408856,-0.5030753,1,2020-06-10,11:34:24 10 Aug 2020,40000
2020,President,Trump,Biden,,Personal consumption expenditures,1,-10.7598,-7.904923,-6.948957,-8.860888,1,2020-06-10,11:34:24 10 Aug 2020,40000
2020,President,Trump,Biden,,Industrial production,2,-4.591266,-3.358653,-2.402688,-4.314619,1,2020-06-10,11:34:24 10 Aug 2020,40000
2020,President,Trump,Biden,,Nonfarm payrolls,3,-6.736466,-5.30103,-4.345065,-6.256996,1,2020-06-10,11:34:24 10 Aug 2020,40000
2020,President,Trump,Biden,,Consumer price index,4,0.9519582,1.203793,2.159758,0.2478272,1,2020-06-10,11:34:24 10 Aug 2020,40000
2020,President,Trump,Biden,,Real disposable personal income,5,6.979816,6.916322,7.872287,5.960356,1,2020-06-10,11:34:24 10 Aug 2020,40000
2020,President,Trump,Biden,,Average of all six indicators,6,-2.247849,-1.331934,-0.655964,-2.007903,1,2020-06-10,11:34:24 10 Aug 2020,40000
2020,President,Trump,Biden,,S&P 500,0,0.7088988,0.4831597,1.443602,-0.4772825,1,2020-06-09,11:57:35 10 Aug 2020,40000
2020,President,Trump,Biden,,Personal consumption expenditures,1,-10.7598,-7.869875,-6.909433,-8.830317,1,2020-06-09,11:57:35 10 Aug 2020,40000
2020,President,Trump,Biden,,Industrial production,2,-4.591266,-3.332276,-2.371833,-4.292718,1,2020-06-09,11:57:35 10 Aug 2020,40000
2020,President,Trump,Biden,,Nonfarm payrolls,3,-6.736466,-5.278279,-4.317837,-6.238721,1,2020-06-09,11:57:35 10 Aug 2020,40000
2020,President,Trump,Biden,,Consumer price index,4,0.9519582,1.205317,2.16576,0.2448751,1,2020-06-09,11:57:35 10 Aug 2020,40000
2020,President,Trump,Biden,,Real disposable personal income,5,6.979816,6.912737,7.873179,5.952295,1,2020-06-09,11:57:35 10 Aug 2020,40000
2020,President,Trump,Biden,,Average of all six indicators,6,-2.241143,-1.313203,-0.6340674,-1.992338,1,2020-06-09,11:57:35 10 Aug 2020,40000
2020,President,Trump,Biden,,S&P 500,0,0.7668824,0.5268562,1.491683,-0.4379705,1,2020-06-08,11:59:04 10 Aug 2020,40000
2020,President,Trump,Biden,,Personal consumption expenditures,1,-10.7598,-7.829643,-6.864817,-8.79447,1,2020-06-08,11:59:04 10 Aug 2020,40000
2020,President,Trump,Biden,,Industrial production,2,-4.591266,-3.298822,-2.333995,-4.263649,1,2020-06-08,11:59:04 10 Aug 2020,40000
2020,President,Trump,Biden,,Nonfarm payrolls,3,-6.736466,-5.251544,-4.286718,-6.216371,1,2020-06-08,11:59:04 10 Aug 2020,40000
2020,President,Trump,Biden,,Consumer price index,4,0.9519582,1.206842,2.171669,0.2420152,1,2020-06-08,11:59:04 10 Aug 2020,40000
2020,President,Trump,Biden,,Real disposable personal income,5,6.979816,6.910297,7.875124,5.945471,1,2020-06-08,11:59:04 10 Aug 2020,40000
2020,President,Trump,Biden,,Average of all six indicators,6,-2.231479,-1.289336,-0.6071002,-1.971571,1,2020-06-08,11:59:04 10 Aug 2020,40000
2020,President,Trump,Biden,,S&P 500,0,0.683283,0.462959,1.432039,-0.506121,1,2020-06-07,11:28:26 10 Aug 2020,40000
2020,President,Trump,Biden,,Personal consumption expenditures,1,-10.7598,-7.830236,-6.861156,-8.799316,1,2020-06-07,11:28:26 10 Aug 2020,40000
2020,President,Trump,Biden,,Industrial production,2,-4.591266,-3.32063,-2.35155,-4.28971,1,2020-06-07,11:28:26 10 Aug 2020,40000
2020,President,Trump,Biden,,Nonfarm payrolls,3,-6.736466,-5.255864,-4.286784,-6.224944,1,2020-06-07,11:28:26 10 Aug 2020,40000
2020,President,Trump,Biden,,Consumer price index,4,0.9519582,1.208367,2.177446,0.2392866,1,2020-06-07,11:28:26 10 Aug 2020,40000
2020,President,Trump,Biden,,Real disposable personal income,5,6.979816,6.899012,7.868092,5.929932,1,2020-06-07,11:28:26 10 Aug 2020,40000
2020,President,Trump,Biden,,Average of all six indicators,6,-2.245412,-1.306065,-0.6208224,-1.991308,1,2020-06-07,11:28:26 10 Aug 2020,40000
2020,President,Trump,Biden,,S&P 500,0,0.683283,0.461176,1.434697,-0.512345,1,2020-06-06,11:47:23 10 Aug 2020,40000
2020,President,Trump,Biden,,Personal consumption expenditures,1,-10.7598,-7.806159,-6.832638,-8.77968,1,2020-06-06,11:47:23 10 Aug 2020,40000
2020,President,Trump,Biden,,Industrial production,2,-4.591266,-3.309058,-2.335537,-4.282579,1,2020-06-06,11:47:23 10 Aug 2020,40000
2020,President,Trump,Biden,,Nonfarm payrolls,3,-6.736466,-5.241427,-4.267906,-6.214948,1,2020-06-06,11:47:23 10 Aug 2020,40000
2020,President,Trump,Biden,,Consumer price index,4,0.9519582,1.209891,2.183412,0.2363701,1,2020-06-06,11:47:23 10 Aug 2020,40000
2020,President,Trump,Biden,,Real disposable personal income,5,6.979816,6.893066,7.866587,5.919546,1,2020-06-06,11:47:23 10 Aug 2020,40000
2020,President,Trump,Biden,,Average of all six indicators,6,-2.245412,-1.298752,-0.6103685,-1.987135,1,2020-06-06,11:47:23 10 Aug 2020,40000
2020,President,Trump,Biden,,S&P 500,0,0.683283,0.4593931,1.437355,-0.518569,1,2020-06-05,11:40:55 10 Aug 2020,40000
2020,President,Trump,Biden,,Personal consumption expenditures,1,-10.7598,-7.782082,-6.80412,-8.760044,1,2020-06-05,11:40:55 10 Aug 2020,40000
2020,President,Trump,Biden,,Industrial production,2,-4.591266,-3.297486,-2.319524,-4.275448,1,2020-06-05,11:40:55 10 Aug 2020,40000
2020,President,Trump,Biden,,Nonfarm payrolls,3,-6.736466,-5.226991,-4.249029,-6.204953,1,2020-06-05,11:40:55 10 Aug 2020,40000
2020,President,Trump,Biden,,Consumer price index,4,0.9519582,1.211416,2.189378,0.2334537,1,2020-06-05,11:40:55 10 Aug 2020,40000
2020,President,Trump,Biden,,Real disposable personal income,5,6.979816,6.887121,7.865083,5.909159,1,2020-06-05,11:40:55 10 Aug 2020,40000
2020,President,Trump,Biden,,Average of all six indicators,6,-2.245412,-1.291438,-0.5999145,-1.982962,1,2020-06-05,11:40:55 10 Aug 2020,40000
2020,President,Trump,Biden,,S&P 500,0,0.4981917,0.3200221,1.28184,-0.6417959,1,2020-06-04,12:03:40 10 Aug 2020,40000
2020,President,Trump,Biden,,Personal consumption expenditures,1,-10.7598,-7.812701,-6.850883,-8.774519,1,2020-06-04,12:03:40 10 Aug 2020,40000
2020,President,Trump,Biden,,Industrial production,2,-4.591266,-3.360519,-2.398701,-4.322337,1,2020-06-04,12:03:40 10 Aug 2020,40000
2020,President,Trump,Biden,,Nonfarm payrolls,3,-7.845784,-6.760264,-5.798446,-7.722082,1,2020-06-04,12:03:40 10 Aug 2020,40000
2020,President,Trump,Biden,,Consumer price index,4,0.9519582,1.21294,2.174758,0.2511222,1,2020-06-04,12:03:40 10 Aug 2020,40000
2020,President,Trump,Biden,,Real disposable personal income,5,6.979816,6.869116,7.830935,5.907298,1,2020-06-04,12:03:40 10 Aug 2020,40000
2020,President,Trump,Biden,,Average of all six indicators,6,-2.461147,-1.588567,-0.9084594,-2.268676,1,2020-06-04,12:03:40 10 Aug 2020,40000
2020,President,Trump,Biden,,S&P 500,0,0.5244246,0.3391895,1.305371,-0.6269922,1,2020-06-03,11:24:29 10 Aug 2020,40000
2020,President,Trump,Biden,,Personal consumption expenditures,1,-10.7598,-7.781172,-6.814991,-8.747354,1,2020-06-03,11:24:29 10 Aug 2020,40000
2020,President,Trump,Biden,,Industrial production,2,-4.591266,-3.338948,-2.372767,-4.30513,1,2020-06-03,11:24:29 10 Aug 2020,40000
2020,President,Trump,Biden,,Nonfarm payrolls,3,-7.845784,-6.740066,-5.773884,-7.706247,1,2020-06-03,11:24:29 10 Aug 2020,40000
2020,President,Trump,Biden,,Consumer price index,4,0.9519582,1.214261,2.180442,0.2480791,1,2020-06-03,11:24:29 10 Aug 2020,40000
2020,President,Trump,Biden,,Real disposable personal income,5,6.979816,6.862531,7.828713,5.896349,1,2020-06-03,11:24:29 10 Aug 2020,40000
2020,President,Trump,Biden,,Average of all six indicators,6,-2.456775,-1.574034,-0.8908406,-2.257228,1,2020-06-03,11:24:29 10 Aug 2020,40000
2020,President,Trump,Biden,,S&P 500,0,0.4291241,0.267785,1.238005,-0.7024354,1,2020-06-02,11:34:32 10 Aug 2020,40000
2020,President,Trump,Biden,,Personal consumption expenditures,1,-10.7598,-7.785295,-6.815074,-8.755515,1,2020-06-02,11:34:32 10 Aug 2020,40000
2020,President,Trump,Biden,,Industrial production,2,-4.591266,-3.366228,-2.396008,-4.336449,1,2020-06-02,11:34:32 10 Aug 2020,40000
2020,President,Trump,Biden,,Nonfarm payrolls,3,-7.845784,-6.747392,-5.777171,-7.717612,1,2020-06-02,11:34:32 10 Aug 2020,40000
2020,President,Trump,Biden,,Consumer price index,4,0.9519582,1.215581,2.185802,0.2453608,1,2020-06-02,11:34:32 10 Aug 2020,40000
2020,President,Trump,Biden,,Real disposable personal income,5,6.979816,6.848004,7.818224,5.877783,1,2020-06-02,11:34:32 10 Aug 2020,40000
2020,President,Trump,Biden,,Average of all six indicators,6,-2.472658,-1.594591,-0.9085414,-2.28064,1,2020-06-02,11:34:32 10 Aug 2020,40000
2020,President,Trump,Biden,,S&P 500,0,0.3726307,0.2254873,1.199921,-0.7489465,1,2020-06-01,11:53:49 10 Aug 2020,40000
2020,President,Trump,Biden,,Personal consumption expenditures,1,-10.7598,-7.778107,-6.803673,-8.752541,1,2020-06-01,11:53:49 10 Aug 2020,40000
2020,President,Trump,Biden,,Industrial production,2,-4.591266,-3.378169,-2.403735,-4.352603,1,2020-06-01,11:53:49 10 Aug 2020,40000
2020,President,Trump,Biden,,Nonfarm payrolls,3,-7.845784,-6.746094,-5.77166,-7.720528,1,2020-06-01,11:53:49 10 Aug 2020,40000
2020,President,Trump,Biden,,Consumer price index,4,0.9519582,1.216902,2.191335,0.2424678,1,2020-06-01,11:53:49 10 Aug 2020,40000
2020,President,Trump,Biden,,Real disposable personal income,5,6.979816,6.835937,7.810371,5.861503,1,2020-06-01,11:53:49 10 Aug 2020,40000
2020,President,Trump,Biden,,Average of all six indicators,6,-2.482074,-1.604007,-0.9149786,-2.293036,1,2020-06-01,11:53:49 10 Aug 2020,40000
